ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN
5125514,0,M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,41,0.5
5125515,0,M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,41,0.5
5125516,0,M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,41,0.5
5125517,1,M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,41,0.5
5125518,0,M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,41,0.5
5125519,0,M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,41,0.5
5125523,0,M,0,0,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13865,-5674,1,1,1,0,Core staff,4.0,38,15.5
5125524,1,M,0,0,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13865,-5674,1,1,1,0,Core staff,4.0,38,15.5
5125525,0,M,0,0,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13865,-5674,1,1,1,0,Core staff,4.0,38,15.5
5125526,1,M,0,0,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13865,-5674,1,1,1,0,Core staff,4.0,38,15.5
5125527,1,M,0,0,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13865,-5674,1,1,1,0,Core staff,4.0,38,15.5
5125528,1,M,0,0,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13865,-5674,1,1,1,0,Core staff,4.0,38,15.5
5125533,0,F,0,0,0,49500.0,Working,Secondary / secondary special,Married,House / apartment,-18587,-195,1,1,0,0,Cleaning staff,2.0,51,0.5
5125534,0,F,0,0,0,49500.0,Working,Secondary / secondary special,Married,House / apartment,-18587,-195,1,1,0,0,Cleaning staff,2.0,51,0.5
5125535,0,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19138,-1291,1,1,0,0,Managers,2.0,52,3.5
5125536,0,M,0,0,1,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14507,-4213,1,1,1,0,Laborers,3.0,40,11.5
5125537,0,M,0,0,1,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14507,-4213,1,1,1,0,Laborers,3.0,40,11.5
5125539,0,M,0,0,0,180000.0,Working,Higher education,Married,With parents,-13484,-2417,1,1,1,0,High skill tech staff,2.0,37,6.5
5125540,0,M,0,0,0,180000.0,Working,Higher education,Married,With parents,-13484,-2417,1,1,1,0,High skill tech staff,2.0,37,6.5
5125542,0,M,0,0,0,180000.0,Working,Higher education,Married,With parents,-13484,-2417,1,1,1,0,High skill tech staff,2.0,37,6.5
5125543,0,M,1,0,0,427500.0,Working,Higher education,Married,House / apartment,-16691,-1565,1,1,0,0,Managers,2.0,46,4.5
5125544,1,M,1,0,0,427500.0,Working,Higher education,Married,House / apartment,-16691,-1565,1,1,0,0,Managers,2.0,46,4.5
5125545,0,M,1,0,0,427500.0,Working,Higher education,Married,House / apartment,-16691,-1565,1,1,0,0,Managers,2.0,46,4.5
5125546,0,M,1,0,0,427500.0,Working,Higher education,Married,House / apartment,-16691,-1565,1,1,0,0,Managers,2.0,46,4.5
5125547,0,M,1,0,0,427500.0,Working,Higher education,Married,House / apartment,-16691,-1565,1,1,0,0,Managers,2.0,46,4.5
5125548,1,F,0,1,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9418,-1595,1,0,1,0,Managers,2.0,26,4.5
5125549,1,F,0,1,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9418,-1595,1,0,1,0,Managers,2.0,26,4.5
5125550,1,F,0,1,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9418,-1595,1,0,1,0,Managers,2.0,26,4.5
5125551,0,F,0,1,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9418,-1595,1,0,1,0,Managers,2.0,26,4.5
5125552,1,F,0,1,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9418,-1595,1,0,1,0,Managers,2.0,26,4.5
5125553,0,F,0,0,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,43,1.5
5125554,0,F,0,0,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,43,1.5
5125555,0,F,0,0,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,43,1.5
5125556,0,F,0,0,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,43,1.5
5125557,0,F,0,0,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,43,1.5
5125558,0,F,0,0,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,43,1.5
5125559,1,M,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-9811,-2814,1,1,0,0,Laborers,2.0,27,7.5
5125560,0,M,1,0,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-9811,-2814,1,1,0,0,Laborers,2.0,27,7.5
5125561,0,F,0,0,3,135000.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-13687,-1017,1,1,0,0,Core staff,5.0,37,3.0
5125579,0,M,1,1,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17832,-134,1,1,1,0,Laborers,1.0,49,0.5
5125580,0,M,1,1,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17832,-134,1,1,1,0,Laborers,1.0,49,0.5
5125581,0,M,1,1,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17832,-134,1,1,1,0,Laborers,1.0,49,0.5
5125597,1,F,0,0,0,90000.0,Working,Higher education,Single / not married,With parents,-8594,-195,1,1,0,0,Secretaries,1.0,24,0.5
5125599,0,F,1,1,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-10149,-2783,1,0,0,0,Accountants,2.0,28,7.5
5125600,1,F,1,1,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-10149,-2783,1,0,0,0,Accountants,2.0,28,7.5
5125601,0,F,1,1,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-10149,-2783,1,0,0,0,Accountants,2.0,28,7.5
5125602,1,F,1,1,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-10149,-2783,1,0,0,0,Accountants,2.0,28,7.5
5125603,0,F,1,1,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-10149,-2783,1,0,0,0,Accountants,2.0,28,7.5
5125604,1,F,1,1,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-10149,-2783,1,0,0,0,Accountants,2.0,28,7.5
5125605,0,F,0,1,1,243000.0,State servant,Higher education,Separated,House / apartment,-16910,-379,1,0,0,0,Managers,2.0,46,1.0
5125606,0,F,0,1,1,243000.0,State servant,Higher education,Separated,House / apartment,-16910,-379,1,0,0,0,Managers,2.0,46,1.0
5125607,1,F,0,0,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-15607,-3240,1,1,1,1,High skill tech staff,1.0,43,9.0
5125608,1,F,0,0,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-15607,-3240,1,1,1,1,High skill tech staff,1.0,43,9.0
5125609,0,M,1,1,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-19796,-1200,1,0,0,1,High skill tech staff,2.0,54,3.5
5125610,0,M,1,1,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-19796,-1200,1,0,0,1,High skill tech staff,2.0,54,3.5
5125611,0,M,1,1,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-19796,-1200,1,0,0,1,High skill tech staff,2.0,54,3.5
5125612,1,M,1,1,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-19796,-1200,1,0,0,1,High skill tech staff,2.0,54,3.5
5125613,0,F,0,0,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,50,10.0
5125614,0,F,0,0,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,50,10.0
5125615,0,F,0,0,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,50,10.0
5125616,0,F,0,0,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,50,10.0
5125617,0,F,0,0,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,50,10.0
5125618,0,F,0,0,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,50,10.0
5125619,0,F,0,0,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,50,10.0
5125620,0,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,51,12.0
5125621,0,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,51,12.0
5125622,0,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,51,12.0
5125623,0,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,51,12.0
5125624,0,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,51,12.0
5125625,0,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,51,12.0
5125626,0,M,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,51,12.0
5125628,0,F,0,0,1,198000.0,Working,Secondary / secondary special,Married,House / apartment,-9919,-1200,1,1,1,0,Cooking staff,3.0,27,3.5
5125640,1,M,0,0,0,157500.0,Working,Secondary / secondary special,Married,Rented apartment,-12088,-3574,1,1,1,0,Laborers,2.0,33,10.0
5125641,0,M,0,0,0,157500.0,Working,Secondary / secondary special,Married,Rented apartment,-12088,-3574,1,1,1,0,Laborers,2.0,33,10.0
5125642,1,M,0,0,0,157500.0,Working,Secondary / secondary special,Married,Rented apartment,-12088,-3574,1,1,1,0,Laborers,2.0,33,10.0
5125643,0,F,0,1,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-17380,-2875,1,1,1,0,Sales staff,1.0,48,8.0
5125644,0,F,0,1,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-17380,-2875,1,1,1,0,Sales staff,1.0,48,8.0
5125655,0,M,1,0,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-16269,-803,1,1,0,0,Drivers,2.0,45,2.0
5125656,0,M,1,0,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-16269,-803,1,1,0,0,Drivers,2.0,45,2.0
5125657,0,M,1,0,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-16269,-803,1,1,0,0,Drivers,2.0,45,2.0
5125658,1,M,1,0,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-16269,-803,1,1,0,0,Drivers,2.0,45,2.0
5125661,0,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125662,1,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125663,1,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125664,0,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125665,1,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125666,0,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125667,1,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125669,1,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125670,0,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125671,0,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125672,0,F,0,0,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,51,10.0
5125674,0,F,1,1,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13387,-1991,1,0,0,0,Realty agents,1.0,37,5.5
5125675,0,F,1,1,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13387,-1991,1,0,0,0,Realty agents,1.0,37,5.5
5125676,0,F,1,1,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13387,-1991,1,0,0,0,Realty agents,1.0,37,5.5
5125677,0,F,1,1,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13387,-1991,1,0,0,0,Realty agents,1.0,37,5.5
5125678,0,F,0,0,0,337500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18080,-1718,1,1,0,0,Managers,2.0,50,4.5
5125679,0,F,0,0,0,337500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18080,-1718,1,1,0,0,Managers,2.0,50,4.5
5125680,0,F,0,0,0,337500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18080,-1718,1,1,0,0,Managers,2.0,50,4.5
5125681,0,F,0,0,0,337500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18080,-1718,1,1,0,0,Managers,2.0,50,4.5
5125682,0,F,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14058,-3694,1,0,0,0,Realty agents,3.0,39,10.0
5125684,0,F,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14058,-3694,1,0,0,0,Realty agents,3.0,39,10.0
5125685,0,F,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14058,-3694,1,0,0,0,Realty agents,3.0,39,10.0
5125686,0,F,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14058,-3694,1,0,0,0,Realty agents,3.0,39,10.0
5125687,0,F,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14058,-3694,1,0,0,0,Realty agents,3.0,39,10.0
5125688,0,F,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14058,-3694,1,0,0,0,Realty agents,3.0,39,10.0
5125689,0,F,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14058,-3694,1,0,0,0,Realty agents,3.0,39,10.0
5125690,0,F,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14058,-3694,1,0,0,0,Realty agents,3.0,39,10.0
5125693,0,M,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,27,5.0
5125694,1,M,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,27,5.0
5125695,0,M,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,27,5.0
5125696,1,M,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,27,5.0
5125697,0,M,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,27,5.0
5125698,1,M,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,27,5.0
5125699,1,M,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,27,5.0
5125700,1,M,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,27,5.0
5125701,1,M,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,27,5.0
5125702,0,F,1,1,1,207000.0,Working,Higher education,Married,House / apartment,-10791,-2478,1,0,1,1,Accountants,3.0,30,7.0
5125703,0,F,1,1,1,207000.0,Working,Higher education,Married,House / apartment,-10791,-2478,1,0,1,1,Accountants,3.0,30,7.0
5125704,0,F,1,1,1,207000.0,Working,Higher education,Married,House / apartment,-10791,-2478,1,0,1,1,Accountants,3.0,30,7.0
5125705,0,F,1,1,1,207000.0,Working,Higher education,Married,House / apartment,-10791,-2478,1,0,1,1,Accountants,3.0,30,7.0
5125707,0,F,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,45,1.5
5125708,1,F,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,45,1.5
5125710,0,F,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,45,1.5
5125712,0,F,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,45,1.5
5125714,0,F,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,45,1.5
5125716,1,F,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,45,1.5
5125717,0,F,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,45,1.5
5125718,0,F,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,45,1.5
5125719,0,F,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,45,1.5
5125720,0,F,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,45,1.5
5125721,0,M,1,0,0,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-22111,-2325,1,1,1,0,Drivers,2.0,61,6.5
5125722,0,M,1,0,0,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-22111,-2325,1,1,1,0,Drivers,2.0,61,6.5
5125723,0,F,0,1,1,270000.0,Commercial associate,Higher education,Married,House / apartment,-13404,-591,1,0,1,0,Managers,3.0,37,1.5
5125725,1,F,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22902,-14775,1,0,0,0,High skill tech staff,2.0,63,40.5
5125726,1,F,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22902,-14775,1,0,0,0,High skill tech staff,2.0,63,40.5
5125734,0,F,1,1,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0,31,7.5
5125735,0,F,1,1,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0,31,7.5
5125736,0,F,1,1,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0,31,7.5
5125737,0,F,1,1,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0,31,7.5
5125740,0,F,1,1,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0,31,7.5
