ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type,NAME_HOUSING_TYPE_GROUPED
5118536,1,F,0,1,1,81000,Working,Secondary / secondary special,Married,-15749,-6367,1,1,0,Cleaning staff,3,43,17.5,Other,Other
5118537,1,F,0,1,1,81000,Working,Secondary / secondary special,Married,-15749,-6367,1,1,0,Cleaning staff,3,43,17.5,Other,Other
5118538,1,F,0,1,1,81000,Working,Secondary / secondary special,Married,-15749,-6367,1,1,0,Cleaning staff,3,43,17.5,Other,Other
5118540,1,F,0,1,1,81000,Working,Secondary / secondary special,Married,-15749,-6367,1,1,0,Cleaning staff,3,43,17.5,Other,Other
5118541,0,F,0,1,0,72000,Working,Secondary / secondary special,Married,-18132,-1039,0,1,0,Laborers,2,50,3,House / apartment,First Feature
5118542,1,F,0,1,0,72000,Working,Secondary / secondary special,Married,-18132,-1039,0,1,0,Laborers,2,50,3,House / apartment,First Feature
5118543,1,F,0,0,0,130500,Working,Secondary / secondary special,Married,-18484,-3932,1,0,0,High skill tech staff,2,51,11,House / apartment,First Feature
5118544,0,F,1,0,0,270000,Working,Secondary / secondary special,Married,-18279,-1741,0,1,0,Sales staff,2,50,5,House / apartment,First Feature
5118545,1,F,1,0,0,270000,Working,Secondary / secondary special,Married,-18279,-1741,0,1,0,Sales staff,2,50,5,House / apartment,First Feature
5118546,1,F,1,0,0,270000,Working,Secondary / secondary special,Married,-18279,-1741,0,1,0,Sales staff,2,50,5,House / apartment,First Feature
5118547,1,F,1,0,0,270000,Working,Secondary / secondary special,Married,-18279,-1741,0,1,0,Sales staff,2,50,5,House / apartment,First Feature
5118548,1,F,1,0,0,270000,Working,Secondary / secondary special,Married,-18279,-1741,0,1,0,Sales staff,2,50,5,House / apartment,First Feature
5118550,1,F,1,1,1,157500,Working,Secondary / secondary special,Married,-15813,-1345,0,0,0,Laborers,3,43,3.5,House / apartment,First Feature
5118551,0,F,1,1,1,157500,Working,Secondary / secondary special,Married,-15813,-1345,0,0,0,Laborers,3,43,3.5,House / apartment,First Feature
5118552,0,M,1,1,0,135000,Working,Secondary / secondary special,Widow,-18481,-1800,0,0,0,Laborers,1,51,5,House / apartment,First Feature
5118553,1,M,1,1,0,135000,Working,Secondary / secondary special,Widow,-18481,-1800,0,0,0,Laborers,1,51,5,House / apartment,First Feature
5118555,1,F,0,1,0,126000,Working,Secondary / secondary special,Single / not married,-16849,-2896,0,1,0,Cooking staff,1,46,8,House / apartment,First Feature
5118556,0,F,0,1,0,126000,Working,Secondary / secondary special,Single / not married,-16849,-2896,0,1,0,Cooking staff,1,46,8,House / apartment,First Feature
5118557,1,F,0,1,0,126000,Working,Secondary / secondary special,Single / not married,-16849,-2896,0,1,0,Cooking staff,1,46,8,House / apartment,First Feature
5118559,0,F,0,1,0,126000,Working,Secondary / secondary special,Single / not married,-16849,-2896,0,1,0,Cooking staff,1,46,8,House / apartment,First Feature
5118560,1,F,0,1,0,126000,Working,Secondary / secondary special,Single / not married,-16849,-2896,0,1,0,Cooking staff,1,46,8,House / apartment,First Feature
5118561,1,F,1,1,0,180000,Working,Higher education,Married,-10826,-949,0,0,0,Sales staff,2,30,2.5,Other,Other
5118563,1,F,1,1,0,180000,Working,Higher education,Married,-10826,-949,0,0,0,Sales staff,2,30,2.5,Other,Other
5118564,1,F,1,1,0,180000,Working,Higher education,Married,-10826,-949,0,0,0,Sales staff,2,30,2.5,Other,Other
5118566,1,F,0,1,2,147150,State servant,Secondary / secondary special,Married,-13853,-3261,0,0,0,Managers,4,38,9,House / apartment,First Feature
5118567,1,F,0,1,0,157500,Working,Secondary / secondary special,Single / not married,-18650,-1892,0,0,0,Laborers,1,51,5,House / apartment,First Feature
5118570,1,F,0,1,0,157500,Working,Secondary / secondary special,Single / not married,-18650,-1892,0,0,0,Laborers,1,51,5,House / apartment,First Feature
5118571,1,F,0,1,0,157500,Working,Secondary / secondary special,Single / not married,-18650,-1892,0,0,0,Laborers,1,51,5,House / apartment,First Feature
5118572,1,F,0,1,0,157500,Working,Secondary / secondary special,Single / not married,-18650,-1892,0,0,0,Laborers,1,51,5,House / apartment,First Feature
5118573,1,F,0,1,0,157500,Working,Secondary / secondary special,Single / not married,-18650,-1892,0,0,0,Laborers,1,51,5,House / apartment,First Feature
5118574,1,F,0,1,0,157500,Working,Secondary / secondary special,Single / not married,-18650,-1892,0,0,0,Laborers,1,51,5,House / apartment,First Feature
5118575,1,M,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-11490,-826,1,0,0,Drivers,1,31,2.5,Other,Other
5118576,1,M,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-11490,-826,1,0,0,Drivers,1,31,2.5,Other,Other
5118577,1,M,1,1,0,247500,Working,Secondary / secondary special,Single / not married,-11490,-826,1,0,0,Drivers,1,31,2.5,Other,Other
5118580,1,F,1,1,0,180000,Working,Secondary / secondary special,Married,-13052,-1741,0,0,0,Laborers,2,36,5,House / apartment,First Feature
5118581,1,F,1,1,0,180000,Working,Secondary / secondary special,Married,-13052,-1741,0,0,0,Laborers,2,36,5,House / apartment,First Feature
5118594,1,F,0,1,0,81000,Working,Secondary / secondary special,Civil marriage,-8836,-1192,0,1,0,Low-skill Laborers,2,24,3.5,House / apartment,First Feature
5118595,1,F,0,1,0,81000,Working,Secondary / secondary special,Civil marriage,-8836,-1192,0,1,0,Low-skill Laborers,2,24,3.5,House / apartment,First Feature
5118596,1,F,0,1,0,81000,Working,Secondary / secondary special,Civil marriage,-8836,-1192,0,1,0,Low-skill Laborers,2,24,3.5,House / apartment,First Feature
5118597,1,M,1,0,0,315000,Commercial associate,Secondary / secondary special,Married,-16854,-5179,1,0,0,Managers,2,46,14,House / apartment,First Feature
5118598,1,M,1,0,0,315000,Commercial associate,Secondary / secondary special,Married,-16854,-5179,1,0,0,Managers,2,46,14,House / apartment,First Feature
5118600,1,M,0,1,1,315000,Commercial associate,Secondary / secondary special,Separated,-16606,-3506,0,0,0,Managers,2,45,9.5,House / apartment,First Feature
5118602,1,F,0,0,1,135000,Working,Higher education,Married,-11524,-1892,1,1,0,Sales staff,3,32,5,House / apartment,First Feature
5118603,1,F,0,0,1,135000,Working,Higher education,Married,-11524,-1892,1,1,0,Sales staff,3,32,5,House / apartment,First Feature
5118604,1,F,0,0,1,135000,Working,Higher education,Married,-11524,-1892,1,1,0,Sales staff,3,32,5,House / apartment,First Feature
5118605,1,F,0,0,1,135000,Working,Higher education,Married,-11524,-1892,1,1,0,Sales staff,3,32,5,House / apartment,First Feature
5118606,1,F,0,0,1,135000,Working,Higher education,Married,-11524,-1892,1,1,0,Sales staff,3,32,5,House / apartment,First Feature
5118607,1,F,0,0,1,135000,Working,Higher education,Married,-11524,-1892,1,1,0,Sales staff,3,32,5,House / apartment,First Feature
5118608,1,F,0,0,1,135000,Working,Higher education,Married,-11524,-1892,1,1,0,Sales staff,3,32,5,House / apartment,First Feature
5118609,0,F,1,1,0,202500,Commercial associate,Incomplete higher,Single / not married,-10205,-308,1,1,0,Sales staff,1,28,1,House / apartment,First Feature
5118611,1,F,1,1,0,202500,Commercial associate,Incomplete higher,Single / not married,-10205,-308,1,1,0,Sales staff,1,28,1,House / apartment,First Feature
5118612,1,F,1,1,0,202500,Commercial associate,Incomplete higher,Single / not married,-10205,-308,1,1,0,Sales staff,1,28,1,House / apartment,First Feature
5118613,1,F,1,1,0,202500,Commercial associate,Incomplete higher,Single / not married,-10205,-308,1,1,0,Sales staff,1,28,1,House / apartment,First Feature
5118614,1,F,1,1,2,99000,State servant,Secondary / secondary special,Married,-12622,-1800,0,0,0,Laborers,4,35,5,House / apartment,First Feature
5118615,1,M,0,1,0,247500,Working,Secondary / secondary special,Married,-19284,-765,1,0,0,High skill tech staff,2,53,2,House / apartment,First Feature
5118616,1,M,0,1,0,247500,Working,Secondary / secondary special,Married,-19284,-765,1,0,0,High skill tech staff,2,53,2,House / apartment,First Feature
5118617,1,F,0,0,0,270000,Commercial associate,Higher education,Single / not married,-15770,-5209,0,0,0,Sales staff,1,43,14.5,House / apartment,First Feature
5118618,1,F,0,0,0,270000,Commercial associate,Higher education,Single / not married,-15770,-5209,0,0,0,Sales staff,1,43,14.5,House / apartment,First Feature
5118619,1,F,0,1,0,225000,Commercial associate,Higher education,Single / not married,-11020,-523,0,0,0,Core staff,1,30,1.5,Other,Other
5118620,0,F,0,1,0,225000,Commercial associate,Higher education,Single / not married,-11020,-523,0,0,0,Core staff,1,30,1.5,Other,Other
5118621,0,F,0,0,1,180000,Commercial associate,Incomplete higher,Married,-14687,-7401,1,1,0,High skill tech staff,3,40,20.5,House / apartment,First Feature
5118622,1,F,0,0,1,180000,Commercial associate,Incomplete higher,Married,-14687,-7401,1,1,0,High skill tech staff,3,40,20.5,House / apartment,First Feature
5118623,0,F,0,0,1,180000,Commercial associate,Incomplete higher,Married,-14687,-7401,1,1,0,High skill tech staff,3,40,20.5,House / apartment,First Feature
5118624,0,F,0,0,1,180000,Commercial associate,Incomplete higher,Married,-14687,-7401,1,1,0,High skill tech staff,3,40,20.5,House / apartment,First Feature
5118625,0,F,0,0,1,180000,Commercial associate,Incomplete higher,Married,-14687,-7401,1,1,0,High skill tech staff,3,40,20.5,House / apartment,First Feature
5118626,0,F,0,0,1,180000,Commercial associate,Incomplete higher,Married,-14687,-7401,1,1,0,High skill tech staff,3,40,20.5,House / apartment,First Feature
5118627,1,F,1,0,3,675000,Working,Secondary / secondary special,Married,-13808,-1831,0,0,0,Managers,5,38,5,House / apartment,First Feature
5118628,1,F,1,0,3,675000,Working,Secondary / secondary special,Married,-13808,-1831,0,0,0,Managers,5,38,5,House / apartment,First Feature
5118629,1,F,1,0,3,675000,Working,Secondary / secondary special,Married,-13808,-1831,0,0,0,Managers,5,38,5,House / apartment,First Feature
5118630,1,F,0,0,1,67500,Commercial associate,Secondary / secondary special,Married,-14619,-918,0,0,0,Core staff,3,40,2.5,House / apartment,First Feature
5118632,1,F,0,0,0,117000,Working,Secondary / secondary special,Widow,-22720,-918,0,0,0,Cleaning staff,1,62,2.5,House / apartment,First Feature
5118635,1,F,0,0,1,67500,Commercial associate,Secondary / secondary special,Married,-14619,-918,0,0,0,Core staff,3,40,2.5,House / apartment,First Feature
5118636,1,F,0,0,1,67500,Commercial associate,Secondary / secondary special,Married,-14619,-918,0,0,0,Core staff,3,40,2.5,House / apartment,First Feature
5118637,1,M,1,0,0,900000,State servant,Higher education,Married,-23392,-1921,0,1,0,Core staff,2,64,5.5,House / apartment,First Feature
5118638,1,M,1,0,0,900000,State servant,Higher education,Married,-23392,-1921,0,1,0,Core staff,2,64,5.5,House / apartment,First Feature
5118639,1,M,1,0,0,900000,State servant,Higher education,Married,-23392,-1921,0,1,0,Core staff,2,64,5.5,House / apartment,First Feature
5118640,1,M,1,0,0,900000,State servant,Higher education,Married,-23392,-1921,0,1,0,Core staff,2,64,5.5,House / apartment,First Feature
5118641,1,M,1,0,0,900000,State servant,Higher education,Married,-23392,-1921,0,1,0,Core staff,2,64,5.5,House / apartment,First Feature
5118642,1,M,1,0,0,900000,State servant,Higher education,Married,-23392,-1921,0,1,0,Core staff,2,64,5.5,House / apartment,First Feature
5118643,0,F,0,0,1,112500,Working,Secondary / secondary special,Married,-10065,-492,1,0,0,Cooking staff,3,28,1.5,House / apartment,First Feature
5118644,0,F,0,0,1,112500,Working,Secondary / secondary special,Married,-10065,-492,1,0,0,Cooking staff,3,28,1.5,House / apartment,First Feature
5118647,0,F,0,1,2,270000,State servant,Higher education,Single / not married,-10425,-2745,0,0,0,Core staff,3,29,7.5,House / apartment,First Feature
5118648,0,F,0,1,2,270000,Pensioner,Higher education,Single / not married,-10425,-2745,0,0,0,Core staff,3,29,7.5,House / apartment,First Feature
5118649,1,F,0,1,2,270000,State servant,Higher education,Single / not married,-10425,-2745,0,0,0,Core staff,3,29,7.5,House / apartment,First Feature
5118650,0,F,0,1,2,270000,State servant,Higher education,Single / not married,-10425,-2745,0,0,0,Core staff,3,29,7.5,House / apartment,First Feature
5125127,1,F,0,1,0,112500,Working,Secondary / secondary special,Single / not married,-16098,-1868,1,1,0,Managers,1,44,5,House / apartment,First Feature
5125129,1,F,0,1,0,315000,Commercial associate,Secondary / secondary special,Married,-17279,-195,1,1,0,Accountants,2,47,0.5,House / apartment,First Feature
5125130,1,F,0,1,0,315000,Commercial associate,Secondary / secondary special,Married,-17279,-195,1,1,0,Accountants,2,47,0.5,House / apartment,First Feature
5125133,1,F,0,1,0,220500,Working,Secondary / secondary special,Separated,-17196,-560,1,0,0,Core staff,1,47,1.5,House / apartment,First Feature
5125134,1,F,0,1,0,220500,Working,Secondary / secondary special,Separated,-17196,-560,1,0,0,Core staff,1,47,1.5,House / apartment,First Feature
5125136,1,F,0,1,0,220500,Working,Secondary / secondary special,Separated,-17196,-560,1,0,0,Core staff,1,47,1.5,House / apartment,First Feature
5125137,1,F,0,1,0,220500,Working,Secondary / secondary special,Separated,-17196,-560,1,0,0,Core staff,1,47,1.5,House / apartment,First Feature
5125145,1,M,1,1,2,360000,Commercial associate,Secondary / secondary special,Married,-15901,-287,0,1,0,Laborers,4,44,1,House / apartment,First Feature
5125147,1,M,0,1,0,180000,Working,Incomplete higher,Single / not married,-12302,-2539,0,0,0,Drivers,1,34,7,House / apartment,First Feature
5125148,1,M,1,1,1,225000,Working,Secondary / secondary special,Separated,-15201,-3544,0,0,0,Laborers,2,42,9.5,House / apartment,First Feature
5125154,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125156,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125157,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125158,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125159,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125160,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125161,0,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125162,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125163,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125164,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125165,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125166,1,M,0,1,1,234000,Working,Secondary / secondary special,Married,-11970,-1748,0,0,0,Laborers,3,33,5,House / apartment,First Feature
5125170,1,M,1,1,2,135000,Working,Higher education,Married,-13495,-2174,1,1,0,Drivers,4,37,6,House / apartment,First Feature
5125172,1,F,1,1,0,157500,Working,Secondary / secondary special,Married,-15023,-438,0,0,0,Laborers,2,41,1,House / apartment,First Feature
5125173,1,F,1,1,0,157500,Working,Secondary / secondary special,Married,-15023,-438,0,0,0,Laborers,2,41,1,House / apartment,First Feature
5125174,1,F,1,1,0,157500,Working,Secondary / secondary special,Married,-15023,-438,0,0,0,Laborers,2,41,1,House / apartment,First Feature
5125175,1,F,0,1,2,157500,State servant,Higher education,Married,-9958,-987,1,1,0,Core staff,4,27,2.5,House / apartment,First Feature
5125176,1,F,0,1,2,157500,State servant,Higher education,Married,-9958,-987,1,1,0,Core staff,4,27,2.5,House / apartment,First Feature
5125177,1,F,0,1,2,90000,Commercial associate,Secondary / secondary special,Married,-17384,-1138,0,0,0,Cooking staff,4,48,3,House / apartment,First Feature
5125178,1,F,0,1,2,90000,Commercial associate,Secondary / secondary special,Married,-17384,-1138,0,0,0,Cooking staff,4,48,3,House / apartment,First Feature
5125179,1,F,0,1,2,90000,Commercial associate,Secondary / secondary special,Married,-17384,-1138,0,0,0,Cooking staff,4,48,3,House / apartment,First Feature
5125180,1,F,0,1,2,90000,Commercial associate,Secondary / secondary special,Married,-17384,-1138,0,0,0,Cooking staff,4,48,3,House / apartment,First Feature
5125181,1,F,1,1,0,112500,Commercial associate,Higher education,Married,-11589,-73,0,1,1,Core staff,2,32,0,House / apartment,First Feature
5125182,1,F,1,1,0,112500,Commercial associate,Higher education,Married,-11589,-73,0,1,1,Core staff,2,32,0,House / apartment,First Feature
5125184,1,M,0,1,1,225000,Commercial associate,Secondary / secondary special,Separated,-15401,-3878,0,1,0,Laborers,2,42,10.5,House / apartment,First Feature
5125185,1,M,0,1,1,225000,Commercial associate,Secondary / secondary special,Separated,-15401,-3878,0,1,0,Laborers,2,42,10.5,House / apartment,First Feature
5125196,1,F,0,1,0,202500,Working,Incomplete higher,Single / not married,-18596,-7288,0,0,0,Core staff,1,51,20,House / apartment,First Feature
5125197,1,F,0,1,0,202500,Working,Incomplete higher,Single / not married,-18596,-7288,0,0,0,Core staff,1,51,20,House / apartment,First Feature
5125198,1,F,0,1,0,202500,Working,Incomplete higher,Single / not married,-18596,-7288,0,0,0,Core staff,1,51,20,House / apartment,First Feature
